"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Early-demographic dividend","EAR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63762006960698","2.12524389451682","1.464169765157","1.49366496428962","1.65968761690783","","","","","","2.29045162537731","2.30382891599068","2.83130608519889","2.73752575027993","3.21596207128681","2.40362666647751","3.17334428931905","3.21857010095825","2.93769196713647","3.74723371823209","3.16389749986684","3.27272999701511","2.99045346278329","3.22604790132833","2.33499641151224","2.12422701910557","2.14861052877426","2.33714008936938","1.61646242820066","1.71596317934579","1.87091099645513","",
"Egypt, Arab Rep.","EGY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.141410651746465","0.168332395882205","0.378143058136397","0.420739504659509","0.280067338509357","0.480598224764783","0.481015467113388","0.791432558445143","0.612493852204799","","","","","","","","","",
"Euro area","EMU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.630540994385863","0.629849958592911","0.791295032757929","0.85397860766387","0.57913956279643","0.704424690111884","0.727151249755036","0.545449803766681","0.578758081516709","0.65847054064141","0.535643137031099","0.52262226673652","0.509468866258108","0.536468541023078","0.509351911572467","0.475863508027881","0.475761208460415","0.492318588700178","0.52994317747368","0.500495343185241","",
"Estonia","EST","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.90695707795894","4.18944338210841","6.23535906537069","5.16628644004084","5.40493884559883","5.44185264421812","3.42768804908573","4.01106632705134","4.35555210201398","5.41511577628042","2.1745797935832","3.92463658066929","3.4354751696313","2.6684975524874","2.63665503273292","3.02456311654854","2.30506767151811","1.9744533937328","2.40683768428236","2.55780642520974","1.28279135398627","1.53038268749483","1.28688903155881","1.14413694175056","0.715030367339701","0.858340855737222","1.43249441685301","",
"Ethiopia","ETH","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47768903434188","1.47182367862188","2.12098771910666","1.53294073218299","1.80448317138786","1.85298987531409","1.74247773500672","1.37166875188054","1.19592177068994","1.19068915428154","1.72420741559556","1.78953596522103","1.63815587242665","1.12942999679634","1.23238437246988","1.30357361671286","1.37391303056251","1.77644938840178","1.62258520600563","1.2491067967942","1.02472027881175","1.34875580921886","1.45228991627912","0.867991197122609","0.973010841503021","0.574813194693181","0.788341151049748","1.07278526164696","0.85680717233284","1.06953816272595","","",
"Fiji","FJI","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.23548055380305","2.95993724933031","4.39794567071115","2.41740921419696","1.91516306416514","1.42560820009837","2.12806707667426","1.65052687175642","1.88304856146859","2.81862169399164","","","","","","","",
"France","FRA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1494846207329","0.932842732043805","0.930071845508069","0.727818059325643","0.848082101013006","0.71249774783915","",
"Faroe Islands","FRO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.78750178750179","","",
"Gabon","GAB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.979485721262127","1.04824773142627","1.07878481289578","0.92761610405383","0.704057968584367","0.875856876374591","0.597010231630052","0.722352612126987","0.683049099660801","0.624652623383747","0.590770311612271","0.604121411500216","0.739570991434259","0.767706375430831","","","",
"Georgia","GEO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.53813768517333","3.26769502239279","2.05244124202798","2.06343361773562","1.98279578817285","1.53479890321352","1.30470074358623","","","","1.58769978437064","","1.62056323151748","1.00229047236995","0.907705463909153","","","",
"Ghana","GHA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.640940193720077","0.807016352474885","0.575331919535631","0.74416658972811","0.563238589831949","0.803790527078451","0.990430313475739","0.709304657735842","0.7755764098987","0.731072660604247","","0.635114976220672","0.41740341329421","0.58376785710495","0.523643275784786","0.78275846743524","0.388926691384726","0.621327400307575","0.58907270138923","0.448893880588841","0.613819569903849","0.580447270900183","0.710383290036383","0.914220517302538","0.495543503855971","0.552803719116008","0.481106307655271","0.427415548262649","0.541294518907698","0.35627680982994","0.358002197002956","",
"Grenada","GRD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7509824595035","5.74646592345707","3.8287770885979","3.8249694002448","5.72715818410905","3.80517503805175","1.89318642206698","9.40486043187119","3.73496675879585","5.56183837297688","3.6822918584527","9.14662032379036","3.63748795082116","1.80874346591423","1.79933784367353","5.3712423683598","",
"Greenland","GRL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62025786523306","7.76203111076014","8.83467941321905","8.45528166334594","9.63337911174916","9.88096456878236","9.33614752134015","8.31161398129203","7.37893618920056","8.24879995096126","7.78491010097028","7.62949708898355","","9.26804993476271","8.62374311799599","7.90223555925298","4.96233794555688","",
"Guam","GUM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52113977501048","6.16807191435498","7.49017583187765","10.1342521721969","7.70844021041384","8.21242088921974","8.97772731473536","7.10657226331166","7.87104086644418","","7.29706345317891","2.59672137958613","5.43281419775444","5.92771283066329","4.62126191258626","9.97416945858162","",
"High income","HIC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63533172113096","0.573251018308778","0.369587287561938","0.50710610603645","0.306909709395566","0.690589802364248","0.68385719529922","0.514933477370164","0.241807040131371","0.319741393161211","0.977757858530594","0.340581697820723","0.233607016931837","0.282666407641449","0.381385732003806","0.402439487563739","0.323570626756304","0.221821191416407","",
"Honduras","HND","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.47674968915817","8.2838718942518","7.78900901918531","8.90860914270736","9.23077986708848","11.3653884046627","13.998613998614","11.1068269374849","11.0498656240769","10.4791350174264","10.0398642937828","8.28403344715581","7.83579507895397","8.16055209620594","6.57824642514682","",
"Heavily indebted poor countries (HIPC)","HPC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76042301312461","5.06362469836292","3.88586823437519","2.2897697787521","1.28060692023439","1.89536166551531","1.62966329152713","1.33942977743231","1.48412216320723","1.23900394987559","1.40117570202255","1.22142983260334","1.38557935736253","0.968263081728434","1.62763209004237","1.18955779730904","1.41240693562426","1.06146266902134","1.06390807124992","1.06665623713901","1.42630653021073","0.939015419974647","0.807767492205044","0.946238768483761","0.769560531141625","0.68260348610151","0.915551791620412","0.829420465489197","0.371194215309349","0.654118799187398","0.893707172611544","",
"Haiti","HTI","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32890214078541","1.60988363723631","1.64328827523048","1.43914904392228","","1.02943875354136","","","",
"Hungary","HUN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28470457735997","2.15252796090377","2.11696526722604","2.176006752191","1.8238250172167","1.81015852495144","2.09960012262289","2.07187562449502","2.10843509806213","1.95912137515533","1.63125197647336","1.58980408582274","1.63261115841824","1.70827444495349","1.65624113064054","1.44281266327179","1.40830784246191","1.19570706998815","1.33285046065216","1.20355840639697","1.16927475637394","0.807815810301767","1.11939117471998","1.37494710810861","1.30172461025005","1.98783561534913","1.6026283104291","0.862236885474953","0.844813796162934","0.610665369166914","0.770437027440596","",
"IBRD only","IBD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA only","IDX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9422523628356","2.99607439931625","2.90176947706697","2.76715346941805","2.71361975957074","2.92707777990715","2.77318793197322","2.78517728706806","2.95887829906804","2.95043597965506","3.05644524930341","3.01815359857387","3.12260698003002","3.03790227886829","2.9138906764508","2.94024472967163","2.71715859337141","2.80868788245657","2.69568517415931","2.65298715635809","2.62665801705185","2.47146546982263","",
"Not classified","INX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.131419033867046","0.433488126289038","0.301701402823024","0.33614876599788","0.27840232699801","0.35225348226119","0.977710202705263","0.620133785704611","0.349452261168954","0.328148462884955","0.409406886710697","0.404030567502371","0.554922973667638","0.412095400976343","0.245969906073932","0.39589731611312","0.766156051743077","0.513897128995095","0.448957104008363","0.430977993423384","0.315827878354218","0.0648676138491491","0.545865905038165","0.336859014264658","","0.297888058774165","0.0843431314749168","0.625303793426306","0.411547868573011","0.325192676660922","0.2413081799049","",
"Iran, Islamic Rep.","IRN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.772010296594154","0.585743133550493","","","","","","","",
"Iraq","IRQ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4669465464699","6.63905415236573","3.27526294258732","3.22606588200026","3.23023524842468","3.29631906656924","","","","","","","","",
"Iceland","ISL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.720507813907242","","","","","","0","","0","","0","0","0.622792977386387","0.61808517213672","0","0.611175963671701","0","0.60399238969589","1.20023524610824","0.596224705166883","0","2.35508846301039","",
"Israel","ISR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3949699336491","1.14008014216161","","","","","0.730205682950982","1.29305071444367","1.23611967720361","1.18261189745924","1.13094275073551","0.956130865323108","1.45066163770632","1.0931189638414","0.778400369941983","0.815520766252063","0.741623364102463","0.922859016389017","0.897803075873338","0.623578274013285","0.896054136006681","0.638362500884398","0.59669401679992","0.563076296348524","0.554282713585011","0.616736179950334","","0.575053180918171","",
"Italy","ITA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.705337903996936","0.787532576465627","0.732941503728103","0.664770887042062","0.528727936138491","0.679131284680711","0.734963617758501","0.657420377070037","0.663999373341441","0.619890601695552","0.651253472443926","0.583275101801662","0.620332452055273","0.666219063571562","","0.453996088392656","0.591735484679093","0.494793439137282","0.486308338983789","0.567308273741917","0.504429842837081","0.540122211529628","0.526273870165947","0.577064013711041","0.472360864420382","0.435881849098494","0.483868698799842","0.423186870281106","0.452673426654047","0.357038812724361","0.373902832903823","",
"Jamaica","JAM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4542966223929","10.9398953512642","10.8217274487025","11.7790675261817","11.0914167365213","10.2622028207611","8.37813995436378","8.89015824481676","9.04520235509238","6.91595933692548","7.97621437863915","9.23187389944096","10.8843019114875","8.73155543522404","8.62210073442785","7.57616391332332","",
"Jordan","JOR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.953260957816888","0.93835419555364","1.06829268726948","1.06800613372786","0.744234310477543","0.62830519950198","","","","0.708578922311982","0.682796103841287","","0.521200637789211","0.536016220247874","",
"Japan","JPN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.481409005613752","0.470184147937099","0.47485548983891","0.498397628116284","0.479709086908911","0.529794051444342","0.453832794352492","0.483770102275822","0.550778795802304","0.521842328212207","0.50847774152554","0.484439227606405","0.483560842569307","0.487339599182183","0.509544120974037","0.487465497108069","0.494539324255972","0.430027804652398","0.516578757102063","0.385349276395546","0.360907256885562","0.356367073436837","0.365638656318158","0.291180144282658","0.314350970233588","0.333086859243636","0.301478396494256","0.26525398628827","0.27506427975617","0.27884768244222","0.28892172296291","",
"Kazakhstan","KAZ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4242400088046","5.01619108311744","4.09682073610579","3.86317548327856","3.19136721293392","3.18621117046947","2.28490324106804","2.76915955014727","","2.37178388519879","","","1.55218958071013","",
"Kenya","KEN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22268280110769","2.53653488544857","2.58775778018024","1.7137826548967","1.68995373935329","1.497074749963","1.65971895006845","",
"Kyrgyz Republic","KGZ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05500005024671","2.71181141425352","3.13459100531095","3.7158336018089","3.50192546879568","4.14125913030433","3.44261641942363","3.74430950920889","3.27671027327764","4.85678778729197","","","","","","","","0.991356966217433","0.910489466578757","0.925369276321127","0.545963946360862","",
"Cambodia","KHM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.873812884959814","0.876740705617734","0.72453827206221","0.764382439782803","0.780847529542361","0.758657132849158","0.599992541269193","0.602897423228158","0.602130195875299","0.538992409932318","",
"Kuwait","KWT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.564338544435453","1.22248165999673","1.72094639144432","0.613852188485361","1.15470774347013","0.990005445029948","1.01095879331958","1.03010114008425","0.823472253102432","0.709982711920965","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.12047849615494","4.21129469236492","4.15788890120856","0","4.05981460179985","4.00956950588738","1.31870450469459","6.50220424723981","2.56531944640406","2.53299222371387","3.08587314109685","","8.16345041837683","2.58786149190215","4.72198062839352","","","","","6.96317160682862","6.22073427285272","8.2116965160985","7.05296626964092","5.54969754148399","0","5.4993400791905","2.18883039847657","4.3554955465058","4.33322500270827","0","5.36440396107588","",
"Latin America & Caribbean","LCN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","","","","","",
"Sri Lanka","LKA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42007117275906","1.97076912517364","1.61609554202931","1.76376713201835","1.61622317565737","1.36853364338432","1.1625717016097","1.02489649007115","1.19234518062791","0.793085533910195","0.933655102910094","2.24520142297079","","",
"Lower middle income","LMC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.17252439900977","6.35822763664063","7.96138184819502","6.10945644570559","6.07187656232117","4.84228924254471","4.88284317054385","5.46923666019533","4.82348032692004","3.79447918928238","5.68349322773119","7.19125189738415","5.58445199214156","4.23320082474041","4.11180218576551","4.6838949188414","3.74839814548002","4.44873896045427","3.96361402326641","3.22173761074723","3.69223271158186","3.30400869764705","3.09786405434539","2.95325005168188","1.69686211037435","1.12817531578954","1.48332539978991","1.98317176182244","",
"Luxembourg","LUX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.949631542961331","","","","","1.79115973114692","","","0.436652621007358","","0.848755935986827","1.24954703919829","","0","1.95623510816024","0","0","0","0.722600784744452","","","","","0.328277854375944","0","",
